,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,488924.9999999999,2050.0,1.1116754563090447,0.03875465,1.1116754563090443,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953997,1.111675507048307e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828665e-14,3.5608349621270365e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,488925.0,2049.999999999588,1.111675456309244,0.0387546499999991,1.1116754563090443,0.9999999999998206,0.9999999999998206,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070485065e-06,1.1116755070485065e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926104e-24,4.779778974404249e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,1.4562140891113596e-68,1.7986903040243442e-84,0.0,0.0,1.7986903040243442e-84
2,2,2.222222222e-11,488925.0,2049.999958790972,1.1116754761863292,0.0387546499139069,1.1116754563090443,0.9999999821195258,0.9999999821195258,1.6605391319406918e-24,1.6605391319465266e-24,6.415651570433284e-22,3.321078263869749e-23,1.2567588320837621e-17,1.1116755269294927e-06,1.1116755269333988e-06,0.0010000000456456,0.0010000000456491,1.9999399726285303,1.9999399724174949,1.5503410638895312,1.9999399723712783,1.000000000003514,8.603607167963102e-24,4.7797818454442674e-27,1623.863015654052,0.0172267507327868,4.972726622663341e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,2.4518113075046134e-46,2.018966537547433e-57,0.0,0.0,2.018966537547433e-57
3,3,1.2158144002749057e-08,488924.9999999999,2049.977457502867,1.1116863298153028,0.0387546029030256,1.1116754563090443,0.999990218908008,0.999990218908008,1.6605392266810012e-24,1.6605391319597682e-24,6.4461614818703115e-22,3.321078263919552e-23,1.2567588138999184e-17,1.1116864439850558e-06,1.1116863805717324e-06,0.0010000001026996,0.0010000000456571,1.9999399719905624,1.999944878246795,1.5503448668579816,1.999944878246795,1.0,8.644345020457799e-24,4.8024608735659255e-27,1616.2102792128203,0.0172267507327868,4.996374641448714e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,1.773742348136515e-33,7.983931000965605e-42,0.0,0.0,7.983931000965605e-42
4,4,7.10215599613102e-08,488924.9999999999,2049.86841789604,1.111738928162924,0.038754375059478,1.1116754563090443,0.9999429075907378,0.9999429075907378,1.6605470679464987e-24,1.6605391340206482e-24,8.971496815100659e-22,3.3210782680413145e-23,1.2567588154594218e-17,1.1117442921032485e-06,1.1117389803015245e-06,0.00100000482482,0.0010000000468982,1.99993997199056,2.0003509219767,1.5506596294393022,2.0003509219767,1.0,1.2016257079826425e-23,6.676079531146205e-27,1162.681457599481,0.0172267507327881,6.953744380880944e-22,0.0057828872662226,0.0172267507327881,0.0057828872662226,0.0,0.0,1.5363094388212492e-29,3.626920492806215e-37,0.0,0.0,3.626920492806215e-37
5,5,1.8759789846723122e-07,488925.0,2049.652928246207,1.1118428899074322,0.0387539247046435,1.1116754563090443,0.9998494089408608,0.9998494089408608,1.6605433201215198e-24,1.660547514917839e-24,9.115447122772736e-22,3.321078263870839e-23,1.2690420573580036e-17,1.1118457449277652e-06,1.1118485536268109e-06,0.0010000025678271,0.0010000050939925,2.000374194093749,2.000237063794422,1.550576622351207,2.0002136881994543,1.0000025261589194,1.2208464337166668e-23,6.783501722023808e-27,1155.5613132226556,0.0172267507327854,7.065319256704998e-22,0.005782887266222,0.0172267507327854,0.005782887266222,0.0,0.0,2.929111420004117e-27,1.4977518423924864e-34,0.0,0.0,1.4977518423924864e-34
6,6,3.699424941455602e-07,488925.0,2049.31701443738,1.1120049877795384,0.0387532224847356,1.1116754563090443,0.9997036600787628,0.9997036600787628,1.6605407013568033e-24,1.6605422732555527e-24,7.427332491216965e-22,3.321078263945361e-23,1.2613620116303389e-17,1.112006089520878e-06,1.1120071421665495e-06,0.0010000009907701,0.0010000019373897,2.000102699995084,2.000051304655761,1.5504293322971594,2.000042540705562,1.0000009466186213,9.954437313999754e-24,5.5318822697782036e-27,1408.6433473019968,0.0172267507327862,5.756873422593411e-22,0.0057828872662222,0.0172267507327862,0.0057828872662222,0.0,0.0,9.977612005395598e-26,8.201749269495452e-33,0.0,0.0,8.201749269495452e-33
7,7,6.975841939467193e-07,488924.9999999999,2048.7167297159567,1.1122947559270195,0.0387519663363384,1.1116754563090443,0.9994432234669138,0.9994432234669138,1.660543974908964e-24,1.6605488255260944e-24,9.53753783847329e-22,3.321078267130412e-23,1.2709623169442204e-17,1.1122980507102022e-06,1.1123012998454618e-06,0.0010000029621493,0.0010000058832592,2.0004420757529338,2.0002835101022955,1.5506134496720327,2.0002564815195885,1.0000029211012798,1.2772053954657347e-23,7.099538386734671e-27,1106.2415009023289,0.0172267507327852,7.392478815808274e-22,0.0057828872662219,0.0172267507327852,0.0057828872662219,0.0,0.0,2.131485267623424e-24,3.420989820164132e-31,0.0,0.0,3.420989820164132e-31
8,8,1.5021491251888369e-06,488925.0,2047.2582977962063,1.1129990122381854,0.0387488983289771,1.1116754563090443,0.9988108202122488,0.9988108202122488,1.6606260267952604e-24,1.660713058790454e-24,6.243002925524892e-21,3.3210784857600616e-23,1.5115796922607853e-17,1.1130573055064283e-06,1.1131156398914734e-06,0.0010000523749505,0.0010001047868434,2.0089466334472523,2.006103301614989,1.5552278476787635,2.005618662200104,1.0000524091479897,8.339587460737096e-23,4.6386202983558e-26,201.4951041706531,0.0172267507327543,4.838907866535863e-21,0.0057828872662149,0.0172267507327543,0.0057828872662149,0.0,0.0,6.586250208050381e-23,2.4179153554582095e-29,0.0,0.0,2.4179153554582095e-29
9,9,3.716583300403953e-06,488924.9999999998,2043.3108599327493,1.11490184359098,0.0387403033849308,1.1116754563090443,0.9971061243637884,0.9971061243637884,1.6605478581476184e-24,1.6605391342283665e-24,9.226003556460446e-22,3.3210993266056405e-23,1.2567609081870357e-17,1.1149077533404109e-06,1.11490189601738e-06,0.0010000053006903,0.0010000000470233,1.999941524846465,2.000393393542224,1.5506925531335072,2.000393393542063,1.0000000000000109,1.2356083214991598e-23,6.884413310945488e-27,1130.7064154319407,0.0172267507327871,7.15101077456099e-22,0.0057828872662224,0.0172267507327871,0.0057828872662224,3.06650991033397e-55,5.224450563227199e-47,2.197472827522801e-21,2.221329883584939e-27,2.8516074730546458e-61,4.85831864377725e-53,2.221329883584939e-27
