,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,548550.0000000001,2300.0,1.1116754563090452,0.03875465,1.111675456309045,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953998,1.1116755070483076e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828667e-14,3.5608349621270384e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,548550.0,2299.999999995988,1.1116754563107425,0.0387546499999915,1.111675456309045,0.999999999998473,0.999999999998473,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070500049e-06,1.1116755070500049e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926108e-24,4.779778974410692e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,8.934901828353744e-68,1.1036235266667773e-83,0.0,0.0,1.1036235266667773e-83
2,2,2.222222222e-11,548550.0000000001,2299.99959877517,1.1116756260665603,0.0387546491574196,1.111675456309045,0.9999998472958196,0.9999998472958196,1.6605391320323807e-24,1.6605391321300235e-24,6.41571066969156e-22,3.321078263869749e-23,1.2567591175423004e-17,1.1116756768711132e-06,1.1116756769364817e-06,0.0010000000457008,0.0010000000457596,1.999939982640236,1.999939979123552,1.5503410690880255,1.9999399783630063,1.000000000058802,8.603686079266113e-24,4.779826329491748e-27,1623.848490743123,0.0172267507327868,4.972772430084736e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,0.0,0.0,6.687457396301006e-44,5.506848207722616e-55,0.0,0.0,5.506848207722616e-55
3,3,4.968028915698029e-09,548550.0000000002,2299.910359601713,1.111713383107517,0.0387544617056677,1.111675456309045,0.9999658843735728,0.9999658843735728,1.660539156025301e-24,1.6605391801475388e-24,6.4311757165124835e-22,3.3210782638697484e-23,1.2568297744928685e-17,1.111713449976803e-06,1.1117134661263862e-06,0.0010000000601497,0.0010000000746765,1.9999424797749008,1.999941684440648,1.5503424163554902,1.9999415462738452,1.0000000145267502,8.624335526168187e-24,4.7914609782306545e-27,1620.0515492733005,0.0172267507327867,4.984759279620263e-22,0.0057828872662223,0.0172267507327867,0.0057828872662223,0.0,0.0,5.4838565135436307e-33,1.0072799734515285e-41,0.0,0.0,1.0072799734515285e-41
4,4,3.7594079936839246e-08,548550.0000000002,2299.3243193387416,1.1119613585663073,0.0387532289310282,1.111675456309045,0.999742884718916,0.999742884718916,1.6605397647806254e-24,1.6605403984618082e-24,6.82355935041583e-22,3.3210782638697654e-23,1.2586150182015676e-17,1.1119618330966853e-06,1.1119622574341837e-06,0.0010000004267507,0.0010000008083625,2.0000055888501063,1.999984863794979,1.5503766521527471,1.9999813277452627,1.0000003816115677,9.148259256070228e-24,5.0836733434729946e-27,1529.4400666971037,0.0172267507327861,5.28889308757218e-22,0.0057828872662222,0.0172267507327861,0.0057828872662222,0.0,0.0,2.0003765396719206e-28,2.5742793496750398e-36,0.0,0.0,2.5742793496750398e-36
5,5,9.748768115873585e-08,548550.0000000001,2298.2586085231364,1.1124125090206212,0.0387509831116745,1.111675456309045,0.9993374286017108,0.9993374286017108,1.660541766485675e-24,1.660544404514369e-24,8.113792504277277e-22,3.321078263876539e-23,1.2644849635533649e-17,1.1124143247067097e-06,1.1124160919497672e-06,0.0010000016322057,0.0010000032208637,2.0002130918862515,2.000126841605651,1.550489225379796,2.000112136699558,1.00000158865543,1.087102164473015e-23,6.043460693496724e-27,1293.0678870789848,0.0172267507327835,6.288943773494387e-22,0.0057828872662217,0.0172267507327835,0.0057828872662217,0.0,0.0,3.575989721203345e-26,9.469043059828732e-34,0.0,0.0,9.469043059828732e-34
6,6,1.8991703940439442e-07,548550.0,2296.635493530619,1.1131002856892425,0.0387475575756225,1.111675456309045,0.9987199451850692,0.9987199451850692,1.6605487758705615e-24,1.6605584325372726e-24,1.263181116688223e-21,3.3210782643469415e-23,1.2850389639496465e-17,1.1131068010614965e-06,1.1131132741633696e-06,0.001000005853356,0.0010000116687366,2.0009396572323404,2.0006239923686424,1.5508834140513423,2.0005701888967704,1.00000581534662,1.6903631022276597e-23,9.402942405187276e-27,845.1120796123647,0.0172267507327744,9.79082841273582e-22,0.00578288726622,0.0172267507327744,0.00578288726622,0.0,0.0,1.2806333464675747e-24,5.309980328312745e-32,0.0,0.0,5.309980328312745e-32
7,7,3.309797033064541e-07,548550.0000000001,2294.2018116679174,1.1141328651650595,0.0387424043477422,1.111675456309045,0.997794330521207,0.997794330521207,1.6605533672743687e-24,1.6605676214060246e-24,1.5591278865736809e-21,3.3210782781465804e-23,1.2985023328548023e-17,1.1141424671676762e-06,1.1141520309273985e-06,0.001000008618364,0.0010000172024028,2.001415562651293,2.000949639989457,1.5511416159436549,2.000870228737792,1.0000085839648016,2.0855211112263504e-23,1.1611840277394412e-26,692.1594634666113,0.0172267507327673,1.2084691109835581e-21,0.0057828872662185,0.0172267507327673,0.0057828872662185,0.0,0.0,2.141566730638853e-23,1.5447393775752089e-30,0.0,0.0,1.5447393775752089e-30
8,8,6.020228622826555e-07,548550.0000000001,2289.646507452096,1.1160681703385862,0.0387326423849083,1.111675456309045,0.9960641167392056,0.9960641167392056,1.660555280610863e-24,1.6605391354855882e-24,1.1616667585630032e-21,3.321078725592672e-23,1.2567588613769288e-17,1.1160790749967207e-06,1.116068223664824e-06,0.0010000097706022,0.0010000000477804,1.9999400052209864,2.0007762628716077,1.5509893510632615,2.000776262871529,1.000000000000005,1.5548177421531592e-23,8.672008357828375e-27,898.5670428206429,0.0172267507327823,9.003997728915235e-22,0.0057828872662203,0.0172267507327823,0.0057828872662203,0.0,0.0,3.3755515650999693e-22,4.5458034744359405e-29,0.0,0.0,4.5458034744359405e-29
9,9,1.1620837170375009e-06,548550.0000000001,2280.557294464498,1.119925710443053,0.0387122281081077,1.111675456309045,0.9926332130273678,0.9926332130273678,1.6605398554689342e-24,1.6605391320939634e-24,6.648690155867929e-22,3.321094561468955e-23,1.2567604336082629e-17,1.1199262495355962e-06,1.1199257616661751e-06,0.0010000004813645,0.0010000000457379,1.9999411738947936,1.9999786423848127,1.5503710406083815,1.999978642384783,1.000000000000002,8.91476825115312e-24,4.989404911521786e-27,1567.1856958501455,0.0172267507327823,5.153353198962967e-22,0.0057828872662212,0.0172267507327823,0.0057828872662212,2.951527470695824e-45,5.258297123321646e-42,5.918655511174929e-21,1.648447125903877e-27,7.12429216141327e-52,1.2692290805353997e-48,1.648447125903877e-27
