,Unnamed: 0,t[s],P[Pa],T[K],density[kg/m3],mean_MW[kg/mol],gas_mass[kg],gas_volume[m3],reactor_volume[m3],N_agg[mol/kg],N_pri[mol/kg],C_tot[mol/kg],H_tot[mol/kg],A_tot[m2/kg],N_agg[#/cm3],N_pri[#/cm3],N_agg[#/g],N_pri[#/g],d_p[nm],d_m[nm],d_g[nm],d_v[nm],n_p,total_soot_mass[kg],volume_fraction,SSA[m2/g],total_carbon_mass[kg],carbon_yield,total_hydrogen_mass[kg],total_carbon_mass[kg].1,total_hydrogen_mass[kg].1,C_tot_inception[mol/kg-s],C_tot_PAH[mol/kg-s],C_tot_growth[mol/kg-s],C_tot_int[mol],C_tot_inception_int[mol],C_tot_PAH_int[mol],C_tot_growth_int[mol]
0,0,0.0,560474.9999999999,2350.0,1.1116754563090447,0.03875465,1.1116754563090443,0.9999999999999998,0.9999999999999998,1.4901327247760852e-19,1.660539131934866e-24,4.800286584411558e-12,3.321078263869749e-23,1.2567588138810746e-17,0.0997594106953997,1.111675507048307e-06,89.73789079289232,0.0010000000456421,1.9999399719905624,88.00959055791596,68.22448880458599,88.00959055791596,1.0,6.409502931828665e-14,3.5608349621270365e-17,2.179744580432004e-07,0.0172267507328509,3.720668529557468e-12,0.0057828872662223,0.0172267507328509,0.0057828872662223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.2222e-16,560474.9999999999,2349.99999999409,1.1116754563114843,0.0387546499999875,1.1116754563090443,0.9999999999978052,0.9999999999978052,1.660539131934866e-24,1.660539131934866e-24,6.415647815256822e-22,3.321078263869749e-23,1.2567588138810746e-17,1.1116755070507469e-06,1.1116755070507469e-06,0.0010000000456421,0.0010000000456421,1.9999399719905624,1.9999399719905624,1.5503410635585768,1.9999399719905624,1.0,8.603602153926104e-24,4.779778974413882e-27,1623.8639384947749,0.0172267507327868,4.972723712052352e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,3.70951775925e-312,8.935799589010236e-176,8.92440331639172e-71,1.102326768737158e-86,0.0,1.1037344165009188e-191,1.102326768737158e-86
2,2,2.222222222e-11,560474.9999999998,2349.9994090555147,1.1116757002261757,0.0387546487578429,1.1116754563090443,0.999999780586073,0.999999780586073,1.6605391320933573e-24,1.6605391322520505e-24,6.415749971917215e-22,3.321078263869749e-23,1.2567593064259637e-17,1.1116757510715536e-06,1.1116757511777932e-06,0.0010000000457375,0.0010000000458331,1.9999399892713932,1.9999399835710776,1.5503410725357198,1.9999399823476305,1.000000000095567,8.60373855691013e-24,4.779855802605894e-27,1623.838830295032,0.0172267507327868,4.972802892964727e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,1.9300196532395816e-184,6.445485416845792e-112,8.671435424133639e-47,7.140573134744102e-58,1.589292407932287e-195,5.307594159073408e-123,7.140573134744102e-58
3,3,3.929632166523004e-09,560474.9999999999,2349.8955737643723,1.1117185593674586,0.0387544304409701,1.1116754563090443,0.99996122844397,0.99996122844397,1.6605391470076138e-24,1.660539162099595e-24,6.425363069413948e-22,3.3210782638697484e-23,1.2568033147624076e-17,1.1117186201997808e-06,1.1117186303037504e-06,0.0010000000547191,0.0010000000638077,1.9999415444006303,1.9999410446343096,1.550341908995338,1.9999409569634852,1.0000000090886032,8.616574285674603e-24,4.787171320344739e-27,1621.4766473400562,0.0172267507327868,4.980253937542734e-22,0.0057828872662223,0.0172267507327868,0.0057828872662223,8.752237377785942e-126,1.372595571103524e-82,2.6529259202179665e-36,3.8520959431186394e-45,1.2708405365176505e-134,1.9930333430287084e-91,3.8520959431186394e-45
4,4,3.2981730354820094e-08,560475.0,2349.1277188833337,1.1120355414342042,0.038752813355498,1.1116754563090443,0.999676192790839,0.999676192790839,1.6605398526571727e-24,1.66054057429914e-24,6.8801948559914045e-22,3.32107826386975e-23,1.258872679959454e-17,1.1120360748457098e-06,1.1120365581174002e-06,0.0010000004796712,0.0010000009142542,2.0000146969230843,1.999991095982531,1.5503815934773573,1.9999870696840256,1.0000004345827451,9.2238808742067e-24,5.1260381115431175e-27,1517.2115512054206,0.0172267507327886,5.332790871495103e-22,0.0057828872662228,0.0172267507327886,0.0057828872662228,1.5490614290058442e-100,5.777957969922089e-70,1.4301437086844092e-30,1.6292485166315897e-38,1.764705186129315e-108,6.582303454108324e-78,1.6292485166315897e-38
5,5,8.635674379179698e-08,560474.9999999999,2347.7334248831926,1.1126114774106377,0.0387498707449635,1.1116754563090443,0.9991587170179376,0.9991587170179376,1.6605420581928772e-24,1.660544988184873e-24,8.301789659754599e-22,3.32107826386994e-23,1.2653402227669004e-17,1.1126134888741469e-06,1.112615452057555e-06,0.0010000018078759,0.0010000035723583,2.000243323796321,2.000147528405656,1.5505056278266507,2.0001311965698707,1.0000017644792445,1.1122041724056093e-23,6.1841146593420784e-27,1264.738709339774,0.0172267507327968,6.434659052724227e-22,0.0057828872662253,0.0172267507327968,0.0057828872662253,6.825837986675787e-90,1.2150309780879084e-64,9.842745890542956e-28,2.2982988921281676e-35,1.5879712162533484e-97,2.8266970050573855e-72,2.2982988921281676e-35
6,6,1.677482450125013e-07,560474.9999999999,2345.641694480869,1.1134765570716734,0.0387454482870618,1.1116754563090443,0.9983824529118372,0.9983824529118372,1.6605489917632223e-24,1.6605588641729854e-24,1.2770875128066801e-21,3.321078263890709e-23,1.2856715618321279e-17,1.1134832194134736e-06,1.1134898393702835e-06,0.0010000059833696,0.0010000119286737,2.000962014792464,2.000639294023713,1.5508955461705811,2.000584287580344,1.00000594526859,1.7089313866670433e-23,9.5094452347108e-27,836.3410791762574,0.0172267507328214,9.898615915601852e-22,0.0057828872662327,0.0172267507328214,0.0057828872662327,1.2209467666213923e-80,5.166452507402323e-60,1.0844484686723018e-25,3.742665906058077e-33,4.098033178087642e-88,1.7342150316384097e-67,3.742665906058077e-33
7,7,2.895895336457202e-07,560474.9999999998,2342.577229194617,1.1147459821945165,0.0387389435228178,1.1116754563090443,0.9972455376072068,0.9972455376072068,1.660553146473203e-24,1.660567178894468e-24,1.5448825027436216e-21,3.321078265195997e-23,1.2978542266112369e-17,1.114755441253904e-06,1.1147648614389744e-06,0.0010000084853944,0.0010000169359161,2.0013926476521395,2.0009339637075105,1.5511291860026584,2.000855785447487,1.000008450449957,2.066500199060415e-23,1.1512266767313116e-26,698.1817326931156,0.0172267507328372,1.1974276136946065e-21,0.0057828872662377,0.0172267507328372,0.0057828872662377,8.474640814377282e-68,1.365702104693859e-53,4.305155477349133e-24,2.4802867905073267e-31,4.592417728649775e-75,7.400762592212881e-61,2.4802867905073267e-31
8,8,5.139432618394649e-07,560474.9999999999,2337.10583395534,1.1170161310031674,0.038727170166086,1.1116754563090443,0.9952188025348152,0.9952188025348152,1.6605483308097162e-24,1.6605391338900177e-24,9.378359982536639e-22,3.3210783528084297e-23,1.2567588230120627e-17,1.1170223699114644e-06,1.1170161833013866e-06,0.0010000055853341,0.0010000000468195,1.9999399776217368,2.0004163459695885,1.5507103457128597,2.0004163459694246,1.0000000000000109,1.2559514367331033e-23,7.011029096394592e-27,1112.3900950154698,0.0172267507328106,7.269101173917228e-22,0.005782887266232,0.0172267507328106,0.005782887266232,1.3011375083391592e-54,5.318195329139399e-47,8.542738920996408e-23,9.198865011374626e-30,1.2159268717201791e-61,4.969914068014409e-54,9.198865011374626e-30
9,9,9.67621901855334e-07,560474.9999999998,2326.487854194893,1.12141785078734,0.0387031393767395,1.1116754563090443,0.9913124314264702,0.9913124314264702,1.660539248560235e-24,1.6605391319596635e-24,6.453213927545195e-22,3.3210835077644583e-23,1.2567593345217773e-17,1.121417980732299e-06,1.121417901988013e-06,0.0010000001158755,0.001000000045657,1.9999403583342756,1.9999463978700447,1.5503460448605009,1.999946397870016,1.000000000000002,8.653761740168998e-24,4.849778191812783e-27,1614.4522447273475,0.0172267507328092,5.001840942724176e-22,0.0057828872662304,0.0172267507328092,0.0057828872662304,8.198619930593247e-41,4.2085507151376606e-40,2.715780053922718e-21,5.768699617795983e-28,1.60634017573718e-47,8.245736966336938e-47,5.768699617795983e-28
